DATE,Spot exchange rate - Deutschemark into Sterling,Spot exchange rate - Euro into Sterling,Spot exchange rate - French Franc into Sterling,Spot exchange rate - Italian Lire into Sterling,Spot exchange rate - Japanese Yen into Sterling,Spot exchange rate - US $ into Sterling
06-Nov-97,2.9116,,9.7484,2852.7802,208.1375,1.6919
07-Nov-97,2.8901,,9.6789,2836.1568,209.8391,1.6943
10-Nov-97,2.8875,,9.6692,2828.9281,209.314,1.6872
11-Nov-97,2.9169,,9.7697,2858.5739,213.1613,1.7042
12-Nov-97,2.9399,,9.8459,2878.0599,214.7261,1.7058
13-Nov-97,2.9255,,9.7993,2863.5786,213.7235,1.6977
14-Nov-97,2.9334,,9.8237,2870.8728,215.1761,1.6947
17-Nov-97,2.9341,,9.826,2873.6791,212.9165,1.6925
18-Nov-97,2.9223,,9.785,2862.2661,213.0118,1.6942
19-Nov-97,2.9288,,9.8048,2868.303,215.1624,1.6902
20-Nov-97,2.9358,,9.8294,2878.6713,215.197,1.6958
21-Nov-97,2.9531,,9.8883,2895.9381,212.5391,1.6895
24-Nov-97,2.9368,,9.8335,2879.1953,214.4609,1.6924
25-Nov-97,2.9315,,9.8132,2873.0388,214.3657,1.6813
26-Nov-97,2.9415,,9.8447,2882.6345,212.9873,1.6718
27-Nov-97,2.9545,,9.8894,2894.4174,212.5362,1.6747
28-Nov-97,2.9711,,9.9429,2910.6642,215.0264,1.6845
01-Dec-97,2.9942,,10.0204,2931.7823,217.7812,1.6847
02-Dec-97,2.9845,,9.9895,2923.2205,216.4022,1.6821
03-Dec-97,2.9773,,9.9652,2918.4028,216.6288,1.6836
04-Dec-97,2.967,,9.9296,2909.1793,216.85,1.6762
05-Dec-97,2.9487,,9.8841,2892.3468,215.5674,1.6563
08-Dec-97,2.9467,,9.8603,2885.2729,215.1175,1.6474
09-Dec-97,2.9529,,9.8825,2890.1672,213.7963,1.6456
10-Dec-97,2.9441,,9.8564,2881.9242,213.0471,1.6514
11-Dec-97,2.9322,,9.819,2873.221,215.203,1.6535
12-Dec-97,2.9306,,9.8167,2871.6654,215.2642,1.6527
15-Dec-97,2.8904,,9.6802,2833.7509,213.567,1.6329
16-Dec-97,2.9151,,9.7639,2857.7104,213.7435,1.6335
17-Dec-97,2.9165,,9.7676,2861.0986,209.5305,1.6457
18-Dec-97,2.9434,,9.8568,2889.7011,213.1509,1.6607
19-Dec-97,2.9518,,9.886,2897.1836,215.2175,1.669
22-Dec-97,2.9605,,9.9086,2903.1406,216.7923,1.6629
23-Dec-97,2.9621,,9.9111,2907.7724,217.0146,1.6705
24-Dec-97,2.9595,,9.9029,2906.0771,216.8291,1.6692
29-Dec-97,2.9883,,9.9984,2937.0811,217.4803,1.6746
30-Dec-97,2.9673,,9.9287,2914.4068,214.7948,1.6566
31-Dec-97,2.9558,,9.8896,2906.2743,214.0864,1.6453
02-Jan-98,2.9595,,9.9034,2909.4429,217.0709,1.6405
05-Jan-98,2.9795,,9.9726,2926.9259,219.2954,1.638
06-Jan-98,2.9756,,9.9606,2923.1371,218.0144,1.6327
07-Jan-98,2.9656,,9.9276,2912.0283,214.5081,1.6242
08-Jan-98,2.9349,,9.825,2885.5738,214.1345,1.6155
09-Jan-98,2.9391,,9.8387,2888.892,212.1393,1.6147
12-Jan-98,2.9438,,9.8567,2894.9769,215.3472,1.6183
13-Jan-98,2.9731,,9.955,2925.033,215.1729,1.6322
14-Jan-98,2.9728,,9.9545,2924.6602,214.558,1.631
15-Jan-98,2.9832,,9.9912,2935.1992,212.4803,1.6292
16-Jan-98,2.9905,,10.0185,2945.0781,210.9939,1.6365
19-Jan-98,3.0051,,10.0636,2955.7795,210.7391,1.6363
20-Jan-98,2.9972,,10.036,2944.9924,209.8553,1.6283
21-Jan-98,2.9747,,9.9634,2926.2487,207.977,1.628
22-Jan-98,2.9701,,9.9484,2924.3188,210.0136,1.6482
23-Jan-98,2.9662,,9.9327,2921.6819,210.0245,1.6662
26-Jan-98,2.9671,,9.9384,2927.5665,209.3406,1.6588
27-Jan-98,2.9496,,9.8837,2911.9949,207.4463,1.6481
28-Jan-98,2.9648,,9.9352,2926.5671,205.4596,1.6421
29-Jan-98,2.9871,,10.0118,2948.039,205.1152,1.6383
30-Jan-98,2.9891,,10.0173,2949.8016,207.5142,1.635
02-Feb-98,2.9803,,9.9878,2941.3319,207.2321,1.636
03-Feb-98,2.9872,,10.0123,2949.0948,207.2583,1.6423
04-Feb-98,2.99,,10.02,2952.7608,205.0919,1.6533
05-Feb-98,2.9608,,9.9212,2924.5174,203.9788,1.655
06-Feb-98,2.9603,,9.9212,2924.554,203.9523,1.6505
09-Feb-98,2.9639,,9.9349,2928.0463,203.2042,1.634
10-Feb-98,2.9377,,9.8488,2902.3643,200.3737,1.6243
11-Feb-98,2.9718,,9.9627,2934.0429,201.7646,1.6324
12-Feb-98,2.9655,,9.9402,2928.05,202.539,1.6384
13-Feb-98,2.9848,,10.0044,2946.0109,205.2171,1.6365
16-Feb-98,2.9781,,9.9822,2941.4086,206.3741,1.6375
17-Feb-98,2.979,,9.9864,2938.3538,206.5855,1.6327
18-Feb-98,2.9865,,10.0091,2943.803,207.5096,1.6413
19-Feb-98,2.982,,9.9965,2939.4686,206.6551,1.6348
20-Feb-98,2.981,,9.9953,2940.2189,208.6518,1.6361
23-Feb-98,2.9563,,9.9114,2916.1838,210.0959,1.6433
24-Feb-98,2.9683,,9.9518,2929.8907,210.5431,1.6477
25-Feb-98,2.9837,,10.0024,2945.3489,211.6925,1.6469
26-Feb-98,2.9847,,10.0075,2942.3074,210.902,1.646
27-Feb-98,2.9873,,10.017,2944.1078,207.9013,1.6457
02-Mar-98,2.9863,,10.0121,2940.4306,206.762,1.6479
03-Mar-98,2.9894,,10.0249,2942.6285,208.1371,1.6528
04-Mar-98,2.9961,,10.0466,2948.834,208.3379,1.6472
05-Mar-98,3.0045,,10.0734,2953.8702,209.7235,1.6427
06-Mar-98,2.9995,,10.057,2949.5796,209.2997,1.6372
09-Mar-98,2.9905,,10.0272,2942.3942,209.0465,1.6365
10-Mar-98,3.0015,,10.0644,2954.314,209.3167,1.639
11-Mar-98,3.0198,,10.1248,2971.3,212.6385,1.6439
12-Mar-98,3.0283,,10.1534,2981.2647,214.7083,1.6567
13-Mar-98,3.0348,,10.1747,2987.8227,214.275,1.6705
16-Mar-98,3.0329,,10.1684,2987.1575,215.9321,1.6655
17-Mar-98,3.0308,,10.1606,2986.7387,215.9008,1.6708
18-Mar-98,3.0522,,10.2323,3006.5774,217.6293,1.6715
19-Mar-98,3.0469,,10.214,3001.0263,217.4347,1.6677
20-Mar-98,3.0536,,10.2335,3003.6486,217.1565,1.6648
23-Mar-98,3.066,,10.2756,3019.7326,218.5206,1.6768
24-Mar-98,3.0647,,10.2719,3018.8694,218.3363,1.675
25-Mar-98,3.0623,,10.2637,3018.6141,216.008,1.6763
26-Mar-98,3.0734,,10.3011,3030.6524,217.1519,1.6857
27-Mar-98,3.0765,,10.3086,3033.6388,219.2895,1.6827
30-Mar-98,3.0945,,10.3692,3051.0173,221.6948,1.6776
31-Mar-98,3.0963,,10.3747,3052.1948,223.1774,1.6745
01-Apr-98,3.097,,10.3771,3053.3447,223.0499,1.6748
02-Apr-98,3.0858,,10.3412,3043.2687,222.7714,1.6692
03-Apr-98,3.0679,,10.2826,3026.0295,223.6424,1.6603
06-Apr-98,3.0607,,10.2584,3020.7459,223.7596,1.6608
07-Apr-98,3.0666,,10.2797,3027.1236,223.0015,1.6678
08-Apr-98,3.0428,,10.2001,3005.9665,221.2735,1.6681
09-Apr-98,3.043,,10.1998,3006.3732,217.7762,1.6743
14-Apr-98,3.0392,,10.1885,3004.2678,218.1142,1.6848
15-Apr-98,3.0286,,10.154,2994.8194,217.9132,1.6852
16-Apr-98,3.0592,,10.2558,3023.9486,222.9324,1.6926
17-Apr-98,3.0465,,10.213,3011.5534,221.6543,1.6852
20-Apr-98,3.0248,,10.1388,2990.5146,221.8484,1.678
21-Apr-98,3,,10.0567,2967.0066,220.0674,1.6753
22-Apr-98,3.0013,,10.0626,2967.6311,218.889,1.675
23-Apr-98,2.9945,,10.0398,2960.1036,216.4667,1.665
24-Apr-98,2.9923,,10.0328,2957.6567,218.6664,1.6673
27-Apr-98,2.9884,,10.0213,2953.559,220.8311,1.6698
28-Apr-98,2.9956,,10.0422,2960.9703,220.7092,1.6685
29-Apr-98,2.9971,,10.0479,2960.9583,220.4453,1.6708
30-Apr-98,3.0016,,10.0647,2963.3788,221.0174,1.6726
01-May-98,2.9644,,9.9397,2927.0662,221.6281,1.6655
05-May-98,2.9412,,9.8634,2902.0553,218.5235,1.659
06-May-98,2.9329,,9.835,2893.1773,220.6206,1.6618
07-May-98,2.9032,,9.7354,2863.9742,219.0497,1.646
08-May-98,2.895,,9.7074,2855.2833,216.9999,1.6365
11-May-98,2.8964,,9.7126,2856.2978,216.4193,1.6304
12-May-98,2.9,,9.7252,2860.067,218.6426,1.6341
13-May-98,2.9044,,9.7396,2863.9045,218.9782,1.6338
14-May-98,2.8992,,9.7227,2858.9391,218.6903,1.6308
15-May-98,2.9021,,9.7323,2861.6048,218.4565,1.6293
18-May-98,2.9003,,9.7254,2859.9305,220.6181,1.621
19-May-98,2.8981,,9.7185,2857.5011,221.3109,1.6243
20-May-98,2.8874,,9.6834,2847.4569,221.9819,1.6315
21-May-98,2.8691,,9.6213,2829.99,221.0978,1.6322
22-May-98,2.8697,,9.6233,2829.9136,221.5192,1.6329
26-May-98,2.898,,9.7186,2857.2461,225.5493,1.6356
27-May-98,2.9051,,9.741,2863.5417,224.3843,1.6307
28-May-98,2.8956,,9.7097,2853.7262,225.5196,1.6283
29-May-98,2.9083,,9.7526,2866.5128,226.0117,1.6315
01-Jun-98,2.9152,,9.7763,2873.0195,228.5998,1.6373
02-Jun-98,2.9174,,9.783,2875.6585,227.4135,1.6376
03-Jun-98,2.9022,,9.7333,2858.9489,226.5026,1.638
04-Jun-98,2.8977,,9.7172,2854.2008,227.0843,1.6428
05-Jun-98,2.9005,,9.7272,2856.6417,228.3808,1.6362
08-Jun-98,2.9021,,9.7319,2859.2332,229.1821,1.6327
09-Jun-98,2.9113,,9.7626,2868.8522,229.6594,1.6361
10-Jun-98,2.9256,,9.8109,2882.9662,229.9605,1.6285
11-Jun-98,2.9412,,9.8632,2897.7455,232.4176,1.6302
12-Jun-98,2.9425,,9.8672,2898.8578,235.1576,1.631
15-Jun-98,2.9648,,9.9408,2920.076,239.2969,1.6351
16-Jun-98,2.9719,,9.9646,2927.1087,238.3668,1.6528
17-Jun-98,2.9702,,9.9582,2925.3164,229.3153,1.6587
18-Jun-98,2.9959,,10.0447,2951.9057,230.0775,1.6739
19-Jun-98,2.9867,,10.0132,2942.1125,224.5203,1.6749
22-Jun-98,3.0013,,10.0625,2956.8487,230.9664,1.6727
23-Jun-98,2.9997,,10.0564,2955.0416,231.56,1.6653
24-Jun-98,3.0035,,10.0687,2958.4795,234.4416,1.6672
25-Jun-98,2.9972,,10.0474,2952.6778,235.9966,1.669
26-Jun-98,3.0102,,10.0904,2967.0442,237.4028,1.6633
29-Jun-98,3.0193,,10.1201,2974.813,235.8256,1.6652
30-Jun-98,3.0088,,10.085,2964.2593,231.4212,1.6673
01-Jul-98,3.0171,,10.1138,2971.6237,230.2611,1.6593
02-Jul-98,3.0204,,10.1254,2975.2976,234.0101,1.658
03-Jul-98,2.9958,,10.0424,2951.4655,229.6146,1.6474
06-Jul-98,2.9781,,9.9837,2934.1858,230.5026,1.6468
07-Jul-98,2.9715,,9.9617,2927.7825,226.7705,1.6397
08-Jul-98,2.9768,,9.9878,2933.0082,228.7915,1.6375
09-Jul-98,2.9817,,9.9959,2938.5018,230.3288,1.6303
10-Jul-98,2.9682,,9.9497,2925.7349,230.1076,1.6322
13-Jul-98,2.9615,,9.9286,2919.8509,231.3391,1.6421
14-Jul-98,2.9453,,9.8732,2904.7668,228.6981,1.6373
15-Jul-98,2.9445,,9.8716,2903.0912,229.3173,1.6325
16-Jul-98,2.9346,,9.8381,2893.6812,228.9972,1.6378
17-Jul-98,2.9325,,9.8308,2891.7956,228.9998,1.6404
20-Jul-98,2.9326,,9.8322,2892.3191,229.1971,1.6489
21-Jul-98,2.9442,,9.871,2903.6941,230.7447,1.647
22-Jul-98,2.9382,,9.8509,2897.985,231.3551,1.6407
23-Jul-98,2.9449,,9.8734,2904.7334,232.1441,1.6428
24-Jul-98,2.9503,,9.8917,2910.4047,233.5947,1.6587
27-Jul-98,2.9508,,9.8947,2910.6608,235.4594,1.6556
28-Jul-98,2.931,,9.8276,2891.0332,234.0293,1.651
29-Jul-98,2.9125,,9.7651,2873.4504,234.1592,1.6423
30-Jul-98,2.9109,,9.7599,2872.3292,234.202,1.6403
31-Jul-98,2.9091,,9.7531,2870.5969,236.3298,1.6355
03-Aug-98,2.8993,,9.7203,2860.7989,236.7804,1.6249
04-Aug-98,2.9123,,9.7645,2873.2107,236.8811,1.6331
05-Aug-98,2.8994,,9.721,2860.6237,236.018,1.6364
06-Aug-98,2.8869,,9.6794,2848.6147,236.0595,1.6325
07-Aug-98,2.8938,,9.7024,2854.8787,238.0984,1.6326
10-Aug-98,2.9042,,9.7373,2865.135,239.1026,1.6321
11-Aug-98,2.9076,,9.7491,2868.5801,240.2224,1.6325
12-Aug-98,2.8914,,9.6946,2852.5908,237.9413,1.6294
13-Aug-98,2.9015,,9.7264,2862.3914,236.1097,1.6261
14-Aug-98,2.9143,,9.7694,2874.9277,236.0301,1.6222
17-Aug-98,2.899,,9.7179,2859.478,235.7066,1.6162
18-Aug-98,2.9055,,9.7405,2865.8131,234.5736,1.6163
19-Aug-98,2.919,,9.7854,2879.2028,233.3231,1.6212
20-Aug-98,2.9267,,9.811,2887.4278,231.2883,1.6265
21-Aug-98,2.9356,,9.841,2896.2583,235.8397,1.6329
24-Aug-98,2.9452,,9.8725,2905.0595,235.8073,1.6396
25-Aug-98,2.9489,,9.8851,2908.6733,237.1835,1.6388
26-Aug-98,2.9574,,9.9147,2917.6393,236.7091,1.6362
27-Aug-98,2.9762,,9.9784,2939.3205,234.927,1.6463
28-Aug-98,2.953,,9.8997,2918.0012,238.2534,1.6632
01-Sep-98,2.9343,,9.8385,2898.8222,228.8036,1.6772
02-Sep-98,2.9235,,9.8021,2887.2057,230.1543,1.6696
03-Sep-98,2.9001,,9.7242,2864.8028,226.266,1.6814
04-Sep-98,2.9029,,9.7335,2866.9439,224.8147,1.6736
07-Sep-98,2.8795,,9.6551,2843.8583,219.7081,1.6685
08-Sep-98,2.864,,9.6031,2827.2231,219.6354,1.657
09-Sep-98,2.8674,,9.6153,2830.3007,227.9416,1.6632
10-Sep-98,2.8454,,9.5411,2810.2047,225.5328,1.6817
11-Sep-98,2.8411,,9.5268,2806.4683,220.7181,1.6841
14-Sep-98,2.8542,,9.5706,2818.8669,223.1421,1.6765
15-Sep-98,2.8235,,9.4683,2789.2227,222.2408,1.6735
16-Sep-98,2.8355,,9.5081,2800.6463,226.0924,1.676
17-Sep-98,2.8348,,9.5062,2801.7603,222.9817,1.6867
18-Sep-98,2.8485,,9.5516,2815.1598,223.7363,1.684
21-Sep-98,2.8335,,9.5013,2799.8454,224.7193,1.6843
22-Sep-98,2.8365,,9.5116,2802.9823,227.6528,1.6832
23-Sep-98,2.8385,,9.5182,2805.2336,229.3616,1.6824
24-Sep-98,2.8402,,9.5238,2807.7422,229.6925,1.6924
25-Sep-98,2.8456,,9.5417,2813.6707,230.4674,1.7025
28-Sep-98,2.8641,,9.6026,2831.9801,232.412,1.7044
29-Sep-98,2.8635,,9.6014,2831.2444,228.7319,1.7067
30-Sep-98,2.8407,,9.5253,2807.9215,231.4652,1.6997
01-Oct-98,2.8081,,9.4167,2776.5548,230.73,1.7018
02-Oct-98,2.7963,,9.3762,2764.3528,230.2033,1.7085
05-Oct-98,2.7638,,9.2675,2733.2605,227.2673,1.6906
06-Oct-98,2.763,,9.2646,2731.6767,222.5124,1.6857
07-Oct-98,2.7373,,9.1782,2706.6808,209.6026,1.6965
08-Oct-98,2.7653,,9.2723,2735.4019,204.5848,1.7192
09-Oct-98,2.7979,,9.3803,2769.4264,200.8258,1.7128
12-Oct-98,2.7934,,9.3656,2765.4176,200.2394,1.6935
13-Oct-98,2.7865,,9.3426,2757.9391,203.573,1.7024
14-Oct-98,2.8035,,9.4002,2774.5556,202.6852,1.7051
15-Oct-98,2.7679,,9.2814,2739.1047,200.0348,1.7046
16-Oct-98,2.7624,,9.2624,2733.3461,197.2386,1.7018
19-Oct-98,2.7672,,9.2786,2737.7857,194.7564,1.699
20-Oct-98,2.7994,,9.3868,2768.7233,200.752,1.7049
21-Oct-98,2.7993,,9.3864,2768.8848,199.3922,1.6984
22-Oct-98,2.7817,,9.3271,2752.0096,199.8453,1.6972
23-Oct-98,2.7672,,9.2787,2738.0101,200.0433,1.6927
26-Oct-98,2.7738,,9.3,2743.6824,200.0526,1.6865
27-Oct-98,2.7665,,9.2757,2736.8961,197.6101,1.6683
28-Oct-98,2.7698,,9.2866,2740.3806,197.18,1.6713
29-Oct-98,2.7705,,9.2898,2741.0959,195.9029,1.6784
30-Oct-98,2.774,,9.3014,2744.1789,195.3786,1.6752
02-Nov-98,2.753,,9.2313,2723.6174,191.5802,1.6678
03-Nov-98,2.7478,,9.2137,2718.2967,191.0341,1.6567
04-Nov-98,2.764,,9.2679,2734.3226,193.2202,1.6557
05-Nov-98,2.7563,,9.2419,2726.5545,194.5556,1.6623
06-Nov-98,2.7637,,9.2675,2733.9593,196.7259,1.6628
09-Nov-98,2.7999,,9.3882,2769.7043,201.3516,1.6594
10-Nov-98,2.7993,,9.3855,2769.1093,203.5819,1.6623
11-Nov-98,2.7875,,9.3471,2757.459,202.1846,1.6612
12-Nov-98,2.7982,,9.3832,2768.5313,204.7488,1.6532
13-Nov-98,2.814,,9.436,2784.1343,203.6485,1.6657
16-Nov-98,2.7924,,9.3635,2763.1339,200.7752,1.6755
17-Nov-98,2.7972,,9.3798,2768.6731,202.688,1.6758
18-Nov-98,2.7906,,9.3571,2762.501,203.0215,1.6733
19-Nov-98,2.8017,,9.3944,2773.7669,198.0535,1.6681
20-Nov-98,2.7975,,9.3805,2770.0175,199.173,1.6566
23-Nov-98,2.8176,,9.4479,2789.3155,200.0328,1.6533
24-Nov-98,2.832,,9.4965,2803.7504,200.4222,1.6616
25-Nov-98,2.8324,,9.4979,2804.1215,202.6233,1.6618
26-Nov-98,2.8297,,9.4879,2801.5971,203.5136,1.6612
27-Nov-98,2.8288,,9.4858,2800.4815,203.75,1.6561
30-Nov-98,2.7925,,9.3644,2764.821,202.9778,1.6513
01-Dec-98,2.7736,,9.301,2745.9792,201.5381,1.6529
02-Dec-98,2.7787,,9.3182,2751.1628,200.2365,1.6613
03-Dec-98,2.7844,,9.3367,2756.9536,197.5882,1.6632
04-Dec-98,2.7875,,9.3473,2760.0591,197.2243,1.6642
07-Dec-98,2.7697,,9.2878,2742.2555,197.6196,1.6522
08-Dec-98,2.7618,,9.2615,2734.4749,197.6253,1.6528
09-Dec-98,2.7652,,9.2734,2737.9881,195.1798,1.658
10-Dec-98,2.7616,,9.261,2734.4949,195.1891,1.6643
11-Dec-98,2.7819,,9.3295,2754.67,196.9856,1.6822
14-Dec-98,2.7866,,9.3454,2759.5996,194.6514,1.6869
15-Dec-98,2.7929,,9.3663,2765.6201,195.8752,1.6835
16-Dec-98,2.7937,,9.3688,2766.6403,194.0976,1.676
17-Dec-98,2.7864,,9.3447,2759.2762,194.1943,1.6738
18-Dec-98,2.7982,,9.3837,2771.1593,194.5443,1.6816
21-Dec-98,2.8125,,9.4319,2785.5034,195.0853,1.6809
22-Dec-98,2.8105,,9.425,2783.5165,196.2589,1.678
23-Dec-98,2.8095,,9.4214,2782.3677,194.5937,1.6784
24-Dec-98,2.8055,,9.4081,2778.1776,194.2264,1.6735
29-Dec-98,2.8136,,9.4362,2785.7799,193.8019,1.6826
30-Dec-98,2.7927,,9.3663,2765.0586,191.6627,1.6707
31-Dec-98,2.7731,,9.2999,2745.3839,187.6493,1.664
01-Jan-99,2.7731,,9.2999,2745.3837,,
04-Jan-99,2.7512,1.4067,9.2273,2723.7218,187.0518,1.66
05-Jan-99,2.7477,1.4048,9.2152,2720.1987,184.7848,1.6556
06-Jan-99,2.7635,1.413,9.2688,2735.9662,186.4713,1.6559
07-Jan-99,2.7649,1.4137,9.2732,2737.2649,183.5203,1.6496
08-Jan-99,2.7783,1.4205,9.318,2750.5494,182.6308,1.6402
11-Jan-99,2.7803,1.4216,9.3247,2752.4762,179.2063,1.6399
12-Jan-99,2.7634,1.4129,9.2681,2735.7958,182.3875,1.6308
13-Jan-99,2.7601,1.4112,9.2567,2732.4302,187.7416,1.6521
14-Jan-99,2.7709,1.4168,9.2929,2743.12,187.8647,1.6578
15-Jan-99,2.7898,1.4264,9.3565,2761.8678,188.1488,1.6529
18-Jan-99,2.7853,1.4241,9.3415,2757.4401,188.8522,1.6515
19-Jan-99,2.7947,1.4289,9.373,2766.733,188.4743,1.6584
20-Jan-99,2.7853,1.4241,9.3417,2757.5054,187.016,1.6477
21-Jan-99,2.7889,1.426,9.3535,2760.9845,187.0168,1.6518
22-Jan-99,2.7931,1.4281,9.3675,2765.1174,188.8025,1.654
25-Jan-99,2.8036,1.4335,9.4032,2775.6546,188.7968,1.6573
26-Jan-99,2.8038,1.4336,9.4034,2775.7385,189.3794,1.6595
27-Jan-99,2.8085,1.436,9.4193,2780.4064,190.5501,1.6521
28-Jan-99,2.8227,1.4432,9.4668,2794.4472,191.5966,1.6477
29-Jan-99,2.8311,1.4475,9.4952,2802.8102,191.1257,1.6434
01-Feb-99,2.8381,1.4511,9.5184,2809.6457,188.8451,1.6404
02-Feb-99,2.8356,1.4497,9.51,2807.1769,185.2675,1.6461
03-Feb-99,2.824,1.444,9.4715,2795.8224,183.9286,1.6383
04-Feb-99,2.8373,1.4508,9.5161,2808.9763,183.7019,1.638
05-Feb-99,2.8391,1.4517,9.5218,2810.6815,185.059,1.6383
08-Feb-99,2.8392,1.4516,9.5221,2810.7592,185.6653,1.6327
09-Feb-99,2.8328,1.4484,9.5009,2804.4837,187.1216,1.6364
10-Feb-99,2.8145,1.439,9.4392,2786.2681,186.5125,1.6289
11-Feb-99,2.8139,1.4388,9.4377,2785.8281,185.763,1.6252
12-Feb-99,2.8244,1.4441,9.4725,2796.1062,186.217,1.6292
15-Feb-99,2.8333,1.4487,9.5028,2805.0619,188.0697,1.6276
16-Feb-99,2.8576,1.4611,9.5838,2828.9938,193.0252,1.6335
17-Feb-99,2.848,1.4562,9.5518,2819.5321,194.5035,1.6359
18-Feb-99,2.8474,1.4559,9.5497,2818.8991,195.7204,1.6335
19-Feb-99,2.8721,1.4685,9.6329,2843.4414,196.3663,1.6295
22-Feb-99,2.8768,1.4709,9.6487,2848.1259,195.2945,1.6226
23-Feb-99,2.8692,1.4671,9.623,2840.551,195.2473,1.6111
24-Feb-99,2.855,1.4598,9.5754,2826.4748,194.8521,1.5987
25-Feb-99,2.8402,1.4522,9.5258,2811.8704,192.5088,1.6041
26-Feb-99,2.8533,1.4589,9.5697,2824.8038,190.04,1.6013
01-Mar-99,2.8759,1.4703,9.6452,2847.1146,191.9627,1.6075
02-Mar-99,2.8913,1.4783,9.6969,2862.3687,194.3771,1.6158
03-Mar-99,2.8979,1.4817,9.7195,2869.023,196.1825,1.6176
04-Mar-99,2.904,1.4847,9.7395,2874.9357,198.1994,1.6077
05-Mar-99,2.9002,1.4828,9.7268,2871.2009,196.7482,1.6098
08-Mar-99,2.89,1.4776,9.6925,2861.0647,196.1081,1.6082
09-Mar-99,2.9005,1.483,9.7279,2871.4955,195.8979,1.615
10-Mar-99,2.9048,1.4852,9.7424,2875.8217,195.07,1.6271
11-Mar-99,2.9369,1.5016,9.8499,2907.5309,195.3481,1.6265
12-Mar-99,2.9196,1.4927,9.7922,2890.4591,194.6904,1.6337
15-Mar-99,2.8978,1.4816,9.7192,2868.899,191.4383,1.6215
16-Mar-99,2.9128,1.4892,9.7687,2883.5797,191.4894,1.6242
17-Mar-99,2.8954,1.4803,9.7106,2866.3788,192.9922,1.6297
18-Mar-99,2.9019,1.4837,9.7323,2872.791,191.9465,1.6303
19-Mar-99,2.9161,1.491,9.7802,2886.9502,190.8276,1.6292
22-Mar-99,2.9196,1.4928,9.792,2890.4119,191.9746,1.6279
23-Mar-99,2.9282,1.4972,9.8209,2898.9396,192.4633,1.6313
24-Mar-99,2.9428,1.5047,9.8698,2913.4265,193.2621,1.6434
25-Mar-99,2.9341,1.5002,9.8404,2904.7316,192.7231,1.6316
26-Mar-99,2.9536,1.5101,9.906,2924.0882,194.6669,1.621
29-Mar-99,2.955,1.5109,9.9108,2925.4654,193.832,1.6189
30-Mar-99,2.9329,1.4996,9.8365,2903.5662,194.3844,1.6137
31-Mar-99,2.924,1.4949,9.8065,2894.691,191.1409,1.6137
01-Apr-99,2.9029,1.4842,9.7358,2873.8405,191.8312,1.6049
02-Apr-99,2.9031,,9.7366,2874.0575,,
05-Apr-99,2.9031,,9.7366,2874.0575,,
06-Apr-99,2.8892,1.4773,9.6901,2860.3657,192.3847,1.5898
07-Apr-99,2.8907,1.4781,9.6951,2861.8318,193.2663,1.5957
08-Apr-99,2.9085,1.4871,9.7547,2879.4298,194.7165,1.6108
09-Apr-99,2.9144,1.4901,9.7745,2885.2899,194.5238,1.6059
12-Apr-99,2.9115,1.4885,9.7645,2882.3482,194.0245,1.615
13-Apr-99,2.9305,1.4983,9.8281,2901.1156,194.3411,1.6168
14-Apr-99,2.9267,1.4964,9.8158,2897.4118,192.0576,1.6176
15-Apr-99,2.9399,1.5031,9.8599,2910.4949,192.2296,1.6121
16-Apr-99,2.9491,1.5079,9.8909,2919.6319,190.6684,1.6145
19-Apr-99,2.97,1.5185,9.9608,2940.2579,190.2176,1.6116
20-Apr-99,2.9661,1.5165,9.948,2936.4415,191.128,1.616
21-Apr-99,2.9618,1.5144,9.9335,2932.1928,192.3695,1.6064
22-Apr-99,2.9741,1.5205,9.9745,2944.3048,192.6857,1.6111
23-Apr-99,2.9724,1.5196,9.9686,2942.5546,193.08,1.6168
26-Apr-99,2.9756,1.5215,9.9802,2945.9677,191.871,1.6129
27-Apr-99,2.9691,1.518,9.958,2939.4052,194.246,1.6163
28-Apr-99,2.9706,1.5188,9.9627,2940.8173,192.4729,1.6152
29-Apr-99,2.9752,1.5213,9.9786,2945.5058,191.8814,1.6108
30-Apr-99,2.9775,1.5224,9.9857,2947.6168,192.2383,1.6103
03-May-99,2.9773,,9.985,2947.4228,,
04-May-99,2.988,1.5278,10.0214,2958.1267,195.965,1.6205
05-May-99,2.9803,1.5238,9.9954,2950.4962,196.9253,1.6268
06-May-99,2.9722,1.5196,9.9681,2942.4079,197.8706,1.638
07-May-99,2.9619,1.5145,9.9337,2932.266,197.19,1.6337
10-May-99,2.9534,1.5099,9.9049,2923.7443,196.771,1.6308
11-May-99,2.957,1.5119,9.9175,2927.485,196.157,1.6215
12-May-99,2.967,1.5169,9.9506,2937.2673,195.6937,1.6189
13-May-99,2.9794,1.5233,9.9926,2949.6276,197.0531,1.6192
14-May-99,2.9619,1.5144,9.934,2932.3501,197.8282,1.6207
17-May-99,2.9691,1.518,9.9577,2939.3714,199.4167,1.6202
18-May-99,2.9702,1.5186,9.9616,2940.4731,199.6111,1.6202
19-May-99,2.9704,1.5187,9.9625,2940.7186,201.5213,1.6184
20-May-99,2.9655,1.5163,9.9457,2935.7925,199.9356,1.6108
21-May-99,2.9672,1.5171,9.9515,2937.486,198.3987,1.6013
24-May-99,2.951,1.5088,9.8971,2921.4422,197.5271,1.5954
